index,NAME,RA,DEC,LAMBDA,Z_SPEC,pix
486,RMJ101232.0+023929.1,153.13326213171175,2.6580907454926965,55.1662,0.23893537,9
487,RMJ101643.8+375619.0,154.18262979170868,37.93860402461878,59.66642,0.26432976,10
488,RMJ151215.5+151454.5,228.06460395461042,15.248483635094711,49.750687,0.18652728,2
489,RMJ150851.3+301438.0,227.21384800074586,30.243875995178534,59.95626,0.25708953,3
490,RMJ094818.8+153501.4,147.0784577235164,15.583733948453116,68.712616,0.33417544,10
491,RMJ095351.4+221532.1,148.46406029942327,22.25891459684411,71.8704,0.2642085,10
492,RMJ171852.0+314416.4,259.7167660677491,31.737883967990065,49.262527,0.18895425,1
493,RMJ154459.2+093020.2,236.24674595080361,9.505618942385302,57.46970400000001,0.22292896,2
494,RMJ001010.1+121810.7,2.542194172575819,12.302968292781046,45.006386,0.17456270000000002,38
495,RMJ125725.9+365429.4,194.35800025552726,36.908161010027186,137.57358,0.5176828,7
496,RMJ084657.0+245728.9,131.7376282620296,24.95803650808859,73.18233000000002,0.2523745,10
497,RMJ100015.5+570042.8,150.06458706938915,57.011883870743006,62.38180500000001,0.23000482,5
498,RMJ120122.5+235110.1,180.34369410659767,23.852819103281398,68.865166,0.23618746,11
499,RMJ161157.9+165858.3,242.9913899738997,16.982874172829867,42.71814000000001,0.08994307,2
500,RMJ144655.4+315129.5,221.73089640409282,31.858183452717576,58.674843,0.24741553,3
501,RMJ221957.9-012854.0,334.9912789580178,-1.4816747754715451,69.96352399999999,0.34332088,33
502,RMJ075202.0+204429.7,118.00826163336231,20.741579710231886,84.62356,0.3964422,10
503,RMJ120216.5+251310.3,180.5686323969609,25.21954006440814,108.86371,0.49325037,11
504,RMJ100403.6+373123.8,151.01517632900425,37.52327618548624,57.408684,0.2840417,10
505,RMJ020622.9-011831.6,31.59523074548118,-1.3087732565900765,43.862267,0.19845168,37
506,RMJ172445.3+262606.3,261.1885757536327,26.435077665160946,43.877518,0.17800839,0
507,RMJ214350.5-072249.9,325.96021879211486,-7.380533210033861,52.466072,0.19939218,33
508,RMJ154204.5+480527.8,235.51875740870568,48.09104966020962,50.193077,0.19982518,1
509,RMJ023542.7-052456.4,38.92801351371289,-5.415679821980009,42.84018,0.18048002,37
510,RMJ161435.2+382548.0,243.64657370325887,38.429997036661355,89.0475,0.44624683,1
511,RMJ161451.0+085652.7,243.71256306552453,8.947961879092624,48.04213,0.14684586,2
512,RMJ150746.0+262428.5,226.94182857385368,26.40790683259552,43.32834,0.17820212,3
513,RMJ164800.3+334318.5,252.00104638516632,33.72181842297859,70.08556,0.3150562,1
514,RMJ123755.4-001628.9,189.4806420856221,-0.27469898610180554,43.862267,0.13897221,15
515,RMJ021235.3-082046.0,33.146931027468625,-8.346113885906236,55.83741800000001,0.24692765,37
516,RMJ102722.8+131252.3,156.84488891369128,13.214514181593294,85.73716999999998,0.41777992,11
517,RMJ121007.8+063128.3,182.53265445183257,6.5245259054549445,39.636635,0.13607776,15
518,RMJ092135.5-001429.7,140.39771489614247,-0.24158476976093105,64.91413,0.31264105,8
