,NAME,RA,DEC,LAMBDA,Z_SPEC
325,RMJ121937.2-031834.2,184.90500720617155,-3.3095125435938284,87.781334,0.30000347
326,RMJ133224.5+502425.8,203.10213421280994,50.40715638104107,51.855873,-1.0
327,RMJ002016.1+000446.0,5.06713791811828,0.07945034197217102,81.145424,0.21244054
328,RMJ113608.5+201913.0,174.0356000127671,20.32027318322177,84.94391,0.31336132
329,RMJ144415.9+355713.1,221.06605124741023,35.95362562270128,97.34621,0.35281935
330,RMJ115949.9+282051.9,179.95796173999105,28.347738323595543,98.368286,0.33671585
331,RMJ103652.7+445235.0,159.2194344698466,44.876391180805776,58.140923,0.12359836
332,RMJ082805.9+444600.3,127.02447267529242,44.766757799834316,56.188286,0.14496025
333,RMJ224023.2+265741.4,340.09664013371435,26.961513479861747,84.71509,-1.0
334,RMJ012900.7-084520.2,22.25282441748736,-8.755604808670276,93.730774,0.35849252
335,RMJ014000.8-055502.8,25.003338601269192,-5.917439176111329,124.89669,-1.0
336,RMJ153521.7+372345.8,233.84050489542184,37.396055343540134,54.20514,0.1536661
337,RMJ120353.5+014700.5,180.9727591822912,1.7834583508627995,80.12334,0.23674636
338,RMJ015716.0-000718.2,29.316637236655254,-0.12171413165781608,101.1752,0.38782883
339,RMJ143201.0+293253.3,218.00411265523877,29.548137473409223,86.10329,0.21909827
340,RMJ093356.0+385239.0,143.4834801346662,38.87750945781202,68.666855,0.24556407
341,RMJ073720.9+351741.7,114.33720906162358,35.29491907023847,76.1723,0.21040428
342,RMJ172003.3+263839.8,260.0137952030571,26.644378406483444,63.724243,0.16095953
343,RMJ082615.4+041652.9,126.5641681091642,4.281354111480208,41.52825,-1.0
344,RMJ081305.4+292014.8,123.27251428522725,29.337453838832012,97.23942,0.37274757
345,RMJ213512.2-010255.8,323.800857239922,-1.0488416343798814,124.6221,-1.0
346,RMJ145656.7+064650.9,224.23634084731412,6.780796727198579,85.70666,0.3123292
347,RMJ010819.0+275802.1,17.079356486064967,27.967261939180283,78.06392,-1.0
348,RMJ230739.9+013055.8,346.91626010307255,1.5155092100714385,107.93316,0.3881683
349,RMJ154126.5+044355.2,235.36044301080486,4.731995586641538,53.38137,0.10939936
350,RMJ084032.7+054246.3,130.13604615299332,5.712864957495667,87.140625,0.27395806
351,RMJ124132.9+325045.7,190.3872536389923,32.846015259889846,98.292015,0.39619008
352,RMJ112452.3+414002.9,171.21791638941477,41.66746008575619,71.48902,-1.0
353,RMJ084229.7+081808.2,130.62388650354953,8.302270549029993,80.626755,0.21568167
354,RMJ233424.1+175923.5,353.60039267958376,17.989865928330666,139.61774,-1.0
355,RMJ154833.7+360535.7,237.14053418567278,36.09323679843965,87.93388,0.23817937
356,RMJ110310.9+041837.9,165.7952943245176,4.310533809273719,87.079605,0.32571313
357,RMJ075822.7+264120.6,119.59443111768415,26.68905877870718,78.14019,0.23007569
358,RMJ172009.6+274008.1,260.04019189376504,27.668911079292783,67.69054,-1.0
359,RMJ104311.1+150151.9,160.79618668858672,15.03108195004874,120.83887,-1.0
360,RMJ002854.0+075006.1,7.225206091609607,7.835035389957127,78.59784,0.26629338
361,RMJ005231.4+221533.2,13.130931643366466,22.259233626029868,66.54641,-1.0
362,RMJ022359.1-083540.7,35.99637587178632,-8.594625744932394,79.97079,0.2704955
363,RMJ223258.6-090335.0,338.24410601379503,-9.059714109915054,73.82304,0.2526706
364,RMJ153519.5+342128.7,233.83108140443687,34.35797233346939,82.82347,0.234746
365,RMJ144457.0+313026.7,221.23756645411257,31.50742721009637,64.85311,0.21947072
366,RMJ234517.1-030238.9,356.3211868893697,-3.044130140293726,100.94638,0.3188702
367,RMJ025904.4-065921.0,44.76847993862945,-6.989171055673951,117.60481,0.42078066
368,RMJ113241.9+541310.4,173.17447856935587,54.21956117582238,98.337776,0.3473926
369,RMJ132930.6+224302.3,202.3774651611493,22.717299915787546,105.538124,0.4396404
370,RMJ114123.3+003801.1,175.34728588219548,0.6336342197290254,71.01612,0.30976847
371,RMJ140026.7+410140.5,210.11141885002263,41.02792129177042,76.29434,-1.0
372,RMJ001706.3+084944.6,4.276413742518571,8.829049400550158,54.70855,-1.0
373,RMJ152346.5+595120.4,230.94364170564987,59.855671125581594,80.565735,0.36183465
374,RMJ145424.9+055529.8,223.60370441409225,5.924933032386042,96.65973,-1.0
375,RMJ084902.0+544341.0,132.258449606127,54.72806186016682,93.71552,0.35911435
376,RMJ133050.6-015143.1,202.71079404574354,-1.8619736305428356,61.756348,0.08786822
377,RMJ105013.0+052829.5,162.55401486238358,5.4748554571304675,111.94521,0.4188422
378,RMJ160539.2+162610.3,241.41334901924628,16.436184163464787,56.020477,0.13538496
379,RMJ102535.3+510554.7,156.3968780314481,51.0985249086836,56.600166,0.14188752
380,RMJ101346.4+194549.8,153.44342443675149,19.763834172694537,56.127266,0.112411015
381,RMJ100838.3+604644.2,152.15945486354963,60.77894892019429,101.93795,0.39897808
382,RMJ102257.6+151120.9,155.7399313145637,15.189130806904288,62.595375,0.2555402
383,RMJ231338.2+145015.5,348.40916784802687,14.837632289574968,59.4681,0.1631141
384,RMJ080757.6+395225.1,121.99004890616231,39.87363152671133,33.244804,0.19182284
385,RMJ220107.7+111805.2,330.28211022203146,11.301451919316591,74.402725,0.2381606
386,RMJ145038.3+051744.9,222.6597371132242,5.295796640798215,58.552803,0.15945545
387,RMJ140233.1+140823.2,210.6377198696536,14.139787888128653,71.70259,0.24612832
388,RMJ212510.4-065748.8,321.29329116892717,-6.96354475845552,53.80851,-1.0
389,RMJ145917.2+275712.5,224.82156562562983,27.953465725528712,81.42001,0.25385934
390,RMJ145506.8+615809.9,223.7784941456913,61.96940329670838,91.884926,0.2741581
391,RMJ152459.8+373926.7,231.24919718309323,37.657425379004295,99.741234,0.40004987
392,RMJ222409.8+001933.5,336.04089593442404,0.3259735895452938,57.454445,0.14561437
393,RMJ111247.5+023010.8,168.19808626627406,2.502992486041581,78.29274,0.26807356
394,RMJ084936.5+544042.5,132.40201538400382,54.678476598583565,21.651022,0.36587006
395,RMJ151108.8+180153.3,227.786594130432,18.031470907289126,47.9506,0.11584188
396,RMJ112701.7+170744.8,171.7571399951486,17.12910042809436,57.164604,-1.0
397,RMJ103517.2+115959.7,158.82159862658514,11.999911864884627,89.32209,0.32236612
398,RMJ113859.5+633521.1,174.74792496257106,63.5891969959147,57.637505,-1.0
399,RMJ151840.6+061418.1,229.66908370188355,6.23836487109033,55.684868,0.103163294
400,RMJ103444.9+061030.2,158.68687533848265,6.175059905887314,74.738335,0.30805844
401,RMJ121716.1+104411.2,184.3171431403478,10.73643661394778,76.85877,0.28040415
402,RMJ120413.8+531526.1,181.05761777277738,53.25725383099849,82.74719,0.305169
403,RMJ024803.4-033145.2,42.014131239893054,-3.52922998697999,80.27589,-1.0
404,RMJ125258.6+190851.2,193.24400013259276,19.147560765938724,66.71422,0.28638905
405,RMJ142521.2+630921.4,216.3384068864375,63.15595365949443,57.362915,0.135523
406,RMJ163938.0+470310.4,249.90828250305094,47.05288370397957,61.786858,-1.0
407,RMJ170139.9+474515.0,255.41639952814944,47.754164353814076,102.92953,-1.0
408,RMJ112229.9+212421.7,170.6247433895105,21.40603022566283,57.912094,-1.0
409,RMJ093527.4+073026.1,143.8643512074372,7.507251447461724,68.682106,0.2152348
410,RMJ111601.2+182423.3,169.00520304842104,18.406472883218616,113.68428,0.46652755
411,RMJ121632.7+271035.6,184.13620968219945,27.1765427788256,79.05549,0.29262325
412,RMJ082500.2+042548.6,126.25077090186122,4.430156687122103,79.6962,0.22410771
413,RMJ010610.4+005120.5,16.54324207894651,0.8556917872165687,78.23172,0.26298785
414,RMJ135548.0-022506.8,208.94982695309704,-2.41854956869483,59.101982,0.19446701
415,RMJ132627.0+535348.5,201.61232258056583,53.896796593229034,38.263687,0.36470777
416,RMJ101633.5+244843.9,154.1397034481463,24.812201259966745,66.10402,0.1787533
417,RMJ105244.5+163409.3,163.18553954242202,16.569247148649914,117.192924,0.44465947
418,RMJ015825.9-014639.4,29.607968304056982,-1.7776157968718858,53.96106,0.16326544
419,RMJ235457.8+052603.2,358.7408027468382,5.434228140013768,60.856308,0.18176946
420,RMJ010407.3+250055.2,16.03031124256421,25.015337935326404,78.90294,0.26079282
421,RMJ132827.6+150529.5,202.11487776880531,15.091519502860068,89.88652,0.3549736
422,RMJ144726.0+082825.1,221.8584174621521,8.473646164145524,104.485535,0.37546286
423,RMJ122751.2+632305.4,186.96340540909534,63.384828610390954,56.096756,0.14551148
424,RMJ145318.4+412818.9,223.32675112002374,41.47191869707731,81.75562,0.33477268
425,RMJ125827.8+652131.1,194.61600476885656,65.35865194411417,67.76681,0.23407373
426,RMJ023848.1-053927.0,39.700533587957416,-5.657513148047058,81.23695,0.29966667
427,RMJ135238.0+044046.0,208.15849147188032,4.679435870623577,90.77131,0.40053207
428,RMJ123105.0+155611.7,187.77102647646683,15.936582068104899,58.385002,0.19076517
429,RMJ135938.0+141648.4,209.9084961705108,14.280111635782264,72.23652,-1.0
430,RMJ221516.2+255050.9,333.817624653257,25.847473647879383,85.20325,-1.0
431,RMJ144406.9+634459.6,221.02860684322758,63.74987929357779,73.73151,0.29916662
432,RMJ024750.3-002841.5,41.95947566453239,-0.47819546188332973,87.15588,0.36115596
433,RMJ091539.0+382658.6,138.91253763011264,38.44959807286946,92.601906,0.39618242
434,RMJ093208.6+290404.1,143.03589195768896,29.067815263131827,92.20528,0.2995701
435,RMJ120358.0+012532.7,180.99166586564218,1.4257630048714687,112.78424,0.4130284
436,RMJ101510.5+323150.8,153.7936732941738,32.53078161204653,77.19438,0.2881363
437,RMJ140451.7+470504.2,211.21536290988453,47.084492114614235,68.590576,0.2378377
438,RMJ023909.4-010520.7,39.78927351247654,-1.0890705355736567,108.65014,0.3832849
439,RMJ144351.2+174214.7,220.96323193336843,17.704079302700364,58.96469,0.1842209
440,RMJ081543.1+323444.2,123.929485760367,32.57895210086416,105.52287,0.4080566
441,RMJ091235.9+163949.5,138.14958167009598,16.66375977474061,88.45255,0.41270813
442,RMJ001210.7+092730.2,3.0444957317094463,9.45840201610313,60.10881,-1.0
443,RMJ130122.0+481545.0,195.34170994476392,48.262486627725885,71.15341,-1.0
444,RMJ082121.3+251903.0,125.33861582934824,25.31750756265903,73.42641,0.26757035
445,RMJ010934.2+330301.0,17.392345622838718,33.05028075072944,168.46489,-1.0
446,RMJ090302.2+521332.2,135.75925236627722,52.22560603753146,73.76202,0.21767175
447,RMJ110037.8-023438.6,165.1573916964798,-2.5773850275029986,106.07205,-1.0
448,RMJ120249.6+082012.8,180.7066216898789,8.336897699383686,63.159805,0.20705274
449,RMJ004718.3-091149.4,11.82622494646101,-9.197064908849294,143.56877,-1.0
450,RMJ161556.0+074819.1,243.98334851912577,7.805307534225813,93.37991,0.38563457
451,RMJ121307.5+341034.3,183.28134052539218,34.176188198538426,64.15138,0.22775608
452,RMJ130922.2+105118.4,197.34257823258162,10.855116277835826,102.92953,0.42553988
453,RMJ105908.7+170204.3,164.78608052129363,17.034539922172414,104.485535,0.4188447
454,RMJ113526.9+315332.7,173.86226702834665,31.892405551983,66.14978,0.23324287
455,RMJ013916.2-033804.0,24.81745638060437,-3.6344360900403467,51.672813,-1.0
456,RMJ151237.8+221820.1,228.15758282467638,22.305585279503738,71.97718,0.32518393
457,RMJ120203.8+580208.2,180.51588891645082,58.03560560273726,50.116806,-1.0
458,RMJ082535.3+481743.5,126.39708921239392,48.29541321972677,57.469704,0.18303385
459,RMJ003939.4+221954.5,9.913984873434742,22.331797550433993,106.98735,-1.0
460,RMJ114436.8+672421.2,176.15331999252533,67.4058966188075,51.886383,0.11611994
461,RMJ094257.4+143028.4,145.73925619278359,14.507882089590842,82.27429,0.3402733
462,RMJ114419.4+395505.9,176.08095749135367,39.91829876800995,78.93345,0.2970858
463,RMJ075655.8+383933.2,119.23232441677219,38.659227816094244,73.41115,-1.0
464,RMJ135136.0+520611.8,207.89997411439782,52.103289449415286,180.05867,-1.0
465,RMJ111103.7+530855.1,167.76534522802126,53.148639262637595,105.58389,-1.0
466,RMJ012505.0-053105.3,21.270919342585515,-5.518128842741705,137.4973,-1.0
467,RMJ113139.3-010718.1,172.91366647312742,-1.1216979970725194,83.00653,0.32536608
468,RMJ145815.0+603320.8,224.5623466762042,60.55578469628917,63.358124,0.23402777
469,RMJ102340.7+041115.1,155.91948070646754,4.187515165496148,73.53319,-1.0
470,RMJ115610.8-002100.8,179.04504805763236,-0.3502284625967392,66.39386,0.25629744
471,RMJ154644.1+260041.8,236.68376075790763,26.011604553299275,65.82943,-1.0
472,RMJ125100.1+163847.1,192.75031241728357,16.64641930263443,77.83509,0.31530917
473,RMJ002008.5+345118.2,5.035461815097847,34.85504739423133,141.35681,-1.0
474,RMJ094146.5+391957.7,145.44371939721302,39.33268573252794,76.23332,0.28906533
475,RMJ235525.6-102722.7,358.85660840911197,-10.456298804309224,77.68254,0.28893596
476,RMJ094433.2+093156.6,146.13846070524056,9.532386600238153,65.18872,0.20402905
477,RMJ105131.9+422025.0,162.88287714683509,42.3402736292236,67.995636,-1.0
478,RMJ080315.2+475249.2,120.81322127716705,47.88034661856807,95.11898,0.3891357
479,RMJ235156.1+333044.2,357.98394818184823,33.512267997533016,71.45851,-1.0
480,RMJ142037.4+194626.3,215.15573485273373,19.77397672692578,103.08208,0.40965122
481,RMJ013544.7+091002.6,23.93606625352254,9.167401909532574,71.00086,0.2613209
482,RMJ231211.3+151320.7,348.047025572039,15.222427800215486,152.29462,-1.0
483,RMJ213528.4-005757.1,323.86821136266104,-0.9658743471759048,38.675575,0.32521692
484,RMJ095734.1+193813.7,149.39224520813428,19.63712657723611,59.163002,0.17124625
485,RMJ083513.0+204654.9,128.80408535472822,20.781913874160242,68.0414,-1.0
486,RMJ235012.2-033910.6,357.5509592727386,-3.6529340044955347,50.925316,-1.0
487,RMJ133528.7+445651.4,203.86959964354793,44.94762497051016,65.53958,0.24897513
488,RMJ101017.3+324954.6,152.57224726545869,32.83184305139395,76.67571,0.29198265
489,RMJ132413.2-031751.5,201.05500096128225,-3.297648639603563,69.76521,0.23340121
490,RMJ092647.3+050004.0,141.69696458078766,5.001104463198722,139.84656,0.46158555
491,RMJ012141.4+200538.5,20.422460271148736,20.094018336958595,57.027306,0.1829494
492,RMJ012202.7+002004.1,20.511046134478647,0.3344721471898472,60.65799,0.17452067
493,RMJ022905.6+043003.1,37.273441537842885,4.5008521054960315,59.26979,0.19543079
494,RMJ231330.0-044104.7,348.3748579080095,-4.684631612287131,90.00856,-1.0
495,RMJ125019.9+084209.1,192.58284317961179,8.702519852365675,74.23492,0.33570164
496,RMJ125443.6+623347.1,193.681674794495,62.563082845837044,75.195984,0.31025988
497,RMJ094053.7+074425.4,145.2237636718542,7.740378055951206,87.659294,0.33720416
498,RMJ084114.3+075843.6,130.3095385581728,7.978787806252669,68.270226,0.21187755
499,RMJ005123.6+260452.3,12.848212105047764,26.08120273208374,80.916595,-1.0
500,RMJ165448.7+223834.4,253.7030084106637,22.642877646604077,53.90004,0.1823941
501,RMJ014747.3+123647.3,26.947046449728475,12.613147003786919,128.63416,0.42794478
502,RMJ002300.7+144656.6,5.752795848350388,14.782396042384214,104.699104,0.38622388
503,RMJ105240.0+155051.3,163.16658625279373,15.847580924165083,79.5284,-1.0
504,RMJ001003.5+174614.9,2.514430308564556,17.770816579337787,47.35565,-1.0
505,RMJ121530.7+273021.9,183.8780164341802,27.506070107896353,59.95626,0.18389128
506,RMJ164238.6+272637.3,250.66101909587286,27.443704145468523,50.788025,0.10279532
507,RMJ082242.4+412730.4,125.67646926553792,41.45844676944471,136.53624,0.48630026
508,RMJ082607.3+364738.5,126.53044034372813,36.79404021215594,89.64244,0.35556158
509,RMJ082657.6+310804.9,126.73983844758249,31.1346893217077,65.61586,0.2093988
510,RMJ165313.9+290953.9,253.30812063281803,29.164974026420655,53.79325,-1.0
511,RMJ113001.3+125617.0,172.5054328995613,12.938055758533348,81.63358,0.24546118
512,RMJ080505.5+312132.7,121.27271843318606,31.359087344700455,87.384705,-1.0
513,RMJ153637.6+013525.5,234.15676322382507,1.5904041379101874,81.72511,-1.0
514,RMJ143034.5+253849.7,217.64394278720187,25.64715142022526,42.06218,0.0957045
515,RMJ135620.4+104724.2,209.08511192062906,10.790048056077035,56.706955,0.24095741
516,RMJ224958.6-004013.9,342.494295608736,-0.6705227579037578,64.60903,0.35495237
517,RMJ131022.2+215005.6,197.59249955765824,21.834899312910924,72.38907,0.27253193
518,RMJ142838.4+565139.0,217.1598932616326,56.860845255099434,54.09835,0.10595582
519,RMJ114254.3+110132.8,175.7262533657019,11.025768369702527,50.223587,0.15370907
520,RMJ113655.7+263404.1,174.2320315878066,26.567816003731675,53.091522,0.15588298
521,RMJ073300.7+392506.3,113.25303400142292,39.41843000603729,53.86953,0.16804504
522,RMJ010152.3-091906.3,15.467766545797417,-9.318413982207359,124.33225,-1.0
523,RMJ095012.1+213851.6,147.55048044922435,21.647679989257202,74.14339,0.27113846
524,RMJ021620.5-020902.1,34.08560613066058,-2.1505794000478256,48.40825,-1.0
525,RMJ162335.5+263414.1,245.89770850734942,26.57057422552603,109.04677,0.4269734
526,RMJ000620.3+105151.5,1.5845311650648455,10.864294271014058,54.3882,-1.0
527,RMJ212006.4+012632.9,320.02683676423607,1.4424740027765703,42.50457,0.13522558
528,RMJ212546.4+005551.9,321.44315800893634,0.9310812422797796,56.783226,0.13500917
529,RMJ234045.3+205204.0,355.1888610920166,20.867777478368847,119.99984,-1.0
530,RMJ003534.8+073851.3,8.895193666377224,7.647582681565338,69.063484,0.28945926
531,RMJ003457.8+023331.8,8.740854744846615,2.558830856162361,92.617165,0.384285
532,RMJ235402.0+303506.2,358.5084273914105,30.58505347719329,68.865166,-1.0
533,RMJ110618.8+262416.9,166.57818924501993,26.404685360368816,77.27066,0.32493153
534,RMJ102243.4+321836.6,155.68104104083469,32.31017129392234,65.44805,0.28628612
535,RMJ231250.5+044706.5,348.210311467709,4.785134550477622,93.486694,0.30743015
536,RMJ090516.2+101950.6,136.31734599433776,10.330723701039753,59.7732,0.17656696
537,RMJ003457.8+133443.4,8.740858046854953,13.57872838690348,106.33138,-1.0
538,RMJ082518.6+231012.3,126.32734059268856,23.170081283536017,74.402725,0.2999628
539,RMJ100750.4+003154.7,151.9598282200191,0.5318547176053311,48.02687,-1.0
540,RMJ225750.9+205626.9,344.46217707085486,20.94081532378671,31.91762,-1.0
541,RMJ120127.6+083946.5,180.36479358843613,8.6629047793802,58.034134,0.23088048
542,RMJ233622.3-060820.8,354.09295084194275,-6.13910738770042,93.83756,-1.0
543,RMJ095034.5+155100.6,147.64382569062425,15.850169266355094,66.60743,0.22943138
544,RMJ091337.5+422421.3,138.40638174743145,42.405922381341234,83.96759,0.36330655
545,RMJ132746.8+523650.4,201.94493060868535,52.6139950791896,66.22606,-1.0
546,RMJ125401.1+070144.2,193.50475914537566,7.028945126025986,84.86764,0.3459604
547,RMJ134344.4+400424.6,205.93495656832886,40.07349108790287,71.41275,0.22190824
548,RMJ165412.2+405519.7,253.55088063542274,40.92215056457172,68.788895,0.30455363
549,RMJ101431.7+423232.0,153.63214914650612,42.54221951028737,78.53682,0.36190015
550,RMJ230520.1+210313.5,346.3337520372371,21.0537435157345,57.851074,-1.0
551,RMJ082708.9+463813.0,126.78714013114708,46.636947117293666,48.30146,0.12891725
552,RMJ235035.1+292944.4,357.64621784590156,29.49566823958112,57.698524,-1.0
553,RMJ154317.4+075701.4,235.82230592924918,7.950378521294345,84.07438,0.36032993
554,RMJ002655.6-090223.9,6.7314632304018716,-9.039969813459905,85.63039,0.3294768
555,RMJ090117.8+030056.1,135.3243467795625,3.0155737868184667,68.056656,0.19210607
556,RMJ111123.2+260158.4,167.84679076637465,26.03287782989259,73.50268,-1.0
557,RMJ125941.5+600305.5,194.92301688089816,60.05151463645764,69.33807,0.34362933
558,RMJ103804.1+275451.4,159.51692407908985,27.91426584181589,86.576195,0.40641934
559,RMJ124904.0+064615.2,192.26667557419046,6.770878328634467,81.63358,0.34659383
560,RMJ015443.9-082534.4,28.68290319461694,-8.426227065138203,53.6407,0.21042323
